TESTNUMBER 	 NUMBEROFSTATES 	 VERIFICATIONTIME(ms) 	 WELLFORMEDNESSTIME(ms) 	 POSTPROCESSINGTIME(ms) 	 INTEGRATIONTIME(ms) 	 MODELCHECKINGTIME(ms)
P2	1	10000	150000	110	120	2640	98	25	23332	
P2	1	10000	150000	110	140	3080	110	28	62	
P2	1	10000	150000	110	160	3520	110	28	28816	
P2	1	10000	150000	110	180	3960	110	28	34340	
P2	1	10000	150000	110	200	4400	110	28	41947	
P2	1	12000	180000	132	100	2200	82	21	31089	
P2	1	12000	180000	132	120	2640	98	25	36550	
P2	1	12000	180000	132	140	3080	115	29	36264	
P2	1	12000	180000	132	160	3520	131	33	35042	
P2	1	12000	180000	132	180	3960	132	33	44053	
P2	1	12000	180000	132	200	4400	132	33	53205	
P2	1	14000	210000	154	100	2200	82	21	39760	
P2	1	14000	210000	154	120	2640	98	25	49291	
P2	1	14000	210000	154	140	3080	115	29	56285	
P2	1	14000	210000	154	160	3520	131	33	58438	
P2	1	14000	210000	154	180	3960	148	37	59271	
P2	1	14000	210000	154	200	4400	154	39	67660	
P2	1	16000	240000	176	100	2200	82	21	58089	
P2	1	16000	240000	176	120	2640	98	25	64032	
P2	1	16000	240000	176	140	3080	115	29	77023	
P2	1	16000	240000	176	160	3520	131	33	84332	
P2	1	16000	240000	176	180	3960	148	37	89412	
P2	1	16000	240000	176	200	4400	164	41	94921	
P2	1	18000	270000	198	100	2200	82	21	59995	
P2	1	18000	270000	198	120	2640	98	25	84042	
P2	1	18000	270000	198	140	3080	115	29	104283	
P2	1	18000	270000	198	160	3520	131	33	126867	
P2	1	18000	270000	198	180	3960	148	37	128447	
P2	1	18000	270000	198	200	4400	164	41	130346	
P2	1	20000	300000	220	100	2200	82	21	73201	
P2	1	20000	300000	220	120	2640	98	25	98258	
P2	1	20000	300000	220	140	3080	115	29	126370	
P2	1	20000	300000	220	160	3520	131	33	148000	
P2	1	20000	300000	220	180	3960	148	37	169574	
P2	1	20000	300000	220	200	4400	164	41	180538	
